"tx","tx_name","protein","gid","name","corr","stat","padj","pval","gCorr","tx_type"
"ENST00000613865.5","RPS24-214","ENSP00000478869.2","ENSG00000138326.21","RPS24",0.505471955184726,19.7622504239387,3.45300654204516e-70,5.74591320749673e-75,0.0369240932690389,"protein_coding"
"ENST00000347708.5","HGH1-201","ENSP00000321320.5","ENSG00000235173.7","HGH1",0.503593207950488,19.6637778852966,1.47230204612824e-69,2.45138535818887e-74,0.061998717840696,"protein_coding"
"ENST00000392376.7","ANAPC11-203","ENSP00000376181.3","ENSG00000141552.18","ANAPC11",0.503211172999927,19.6437997804252,1.97497958639543e-69,3.28889190074177e-74,0.166460294817983,"protein_coding"
"ENST00000394294.7","FBXL20-202","ENSP00000377832.3","ENSG00000108306.13","FBXL20",0.499034124980639,19.426364988669,4.78648839319892e-68,7.98160448431509e-73,0.103260732570891,"protein_coding"
"ENST00000557731.1","GLRX5-203","ENSP00000451800.1","ENSG00000182512.5","GLRX5",0.498281930659547,19.3874025281211,8.45814224120415e-68,1.41081902875703e-72,0.192575067949161,"protein_coding"
"ENST00000397238.7","AGAP3-202","ENSP00000380413.2","ENSG00000133612.19","AGAP3",0.496140165661722,19.276780733963,4.24699122262946e-67,7.08729594591392e-72,-0.286380600655805,"protein_coding"
"ENST00000470557.2","PTRH2-203","ENSP00000464327.1","ENSG00000141378.15","PTRH2",0.494170864922924,19.1754787544482,1.85313086349472e-66,3.0949993544797e-71,0.398553937458555,"protein_coding"
"ENST00000611185.4","RNF145-212","ENSP00000482720.1","ENSG00000145860.12","RNF145",0.49291113923099,19.110882809842,4.73219921704098e-66,7.90650139851798e-71,-0.190475539256052,"protein_coding"
"ENST00000582274.2","DCAF7-204","ENSP00000510261.1","ENSG00000136485.16","DCAF7",0.491318593622102,19.0294476703137,1.53969402807614e-65,2.57331911833961e-70,-0.0262966215377683,"protein_coding"
"ENST00000466499.6","EIF2S1-202","ENSP00000425299.1","ENSG00000134001.15","EIF2S1",0.4880352345924,18.8623441744804,1.7185117988866e-64,2.87496745945061e-69,0.0846693007417857,"protein_coding"
"ENST00000445439.7","PPP2R5C-205","ENSP00000408389.3","ENSG00000078304.19","PPP2R5C",0.484332764423935,18.6751704537779,2.52813815580637e-63,4.23601446970003e-68,-0.0753516542963795,"protein_coding"
"ENST00000368433.5","FLAD1-207","ENSP00000357418.1","ENSG00000160688.19","FLAD1",0.483344441373941,18.6254297471667,5.15345819519217e-63,8.6379011333906e-68,0.133595159786864,"protein_coding"
"ENST00000339209.9","PHF10-201","ENSP00000341805.4","ENSG00000130024.15","PHF10",0.481846901207863,18.5502378864899,1.50940710002785e-62,2.53145792108787e-67,-0.24482342685811,"protein_coding"
"ENST00000343730.10","MED22-201","ENSP00000342343.5","ENSG00000148297.16","MED22",0.477458799657387,18.3311231109387,3.4142108363008e-61,5.733158980892e-66,-0.37348960852599,"protein_coding"
"ENST00000373043.1","C1orf122-202","ENSP00000362134.1","ENSG00000197982.14","C1orf122",0.475519423171218,18.2348511190717,1.33529969320543e-60,2.24393717244262e-65,-0.0572172372586004,"protein_coding"
"ENST00000338401.8","METTL26-202","ENSP00000444140.2","ENSG00000130731.16","METTL26",0.475403352516706,18.229100221938,1.448427080927e-60,2.4342084952473e-65,0.196980673918276,"protein_coding"
"ENST00000296210.11","TPRA1-201","ENSP00000296210.7","ENSG00000163870.16","TPRA1",0.473392911052274,18.1296843445034,5.89802645518016e-60,9.91848390680259e-65,-0.240584879364058,"protein_coding"
"ENST00000506368.5","SCLT1-208","ENSP00000424304.1","ENSG00000151466.12","SCLT1",0.471911920939932,18.0566835071764,1.64949068819783e-59,2.7750516288658e-64,0.378064530829302,"protein_coding"
"ENST00000479269.5","DNAJC19-205","ENSP00000419191.1","ENSG00000205981.9","DNAJC19",0.471087464162276,18.0161297581713,2.91722455103104e-59,4.90982992970082e-64,0.209063488368452,"protein_coding"
"ENST00000520809.1","UBE2V2-204","ENSP00000429419.1","ENSG00000169139.12","UBE2V2",0.469873761324248,17.9565399490402,6.73483761311345e-59,1.13402104987682e-63,0.106781354811652,"protein_coding"
"ENST00000475629.5","P4HTM-207","ENSP00000477191.1","ENSG00000178467.18","P4HTM",0.469692789236113,17.9476658831661,7.62722659981904e-59,1.28441247492027e-63,-0.0964350310929181,"protein_coding"
"ENST00000431519.6","CDV3-203","ENSP00000391955.2","ENSG00000091527.17","CDV3",0.468764799224371,17.9022069332975,1.44232105903201e-58,2.42954057715192e-63,0.109302305379393,"protein_coding"
"ENST00000535480.1","TMEM132A-204","ENSP00000439716.1","ENSG00000006118.15","TMEM132A",0.468283198501235,17.8786449827668,2.00579028432841e-58,3.3794822151375e-63,0.355086628908857,"protein_coding"
"ENST00000235310.7","MAD2L2-201","ENSP00000235310.2","ENSG00000116670.15","MAD2L2",0.467370638003974,17.8340545889253,3.74184269307089e-58,6.30672446625017e-63,0.208083329366212,"protein_coding"
"ENST00000411651.6","SUMO3-204","ENSP00000409666.2","ENSG00000184900.16","SUMO3",0.460764605044121,17.5134185518366,3.22812690483985e-56,5.45697292724297e-61,-0.106615698914199,"protein_coding"
"ENST00000375576.1","CENPP-201","ENSP00000364726.1","ENSG00000188312.14","CENPP",0.459720630544637,17.4630886848979,6.47199398238759e-56,1.09449942203673e-60,0.385508405658716,"protein_coding"
"ENST00000526752.3","SLC52A2-205","ENSP00000433796.1","ENSG00000185803.12","SLC52A2",0.459462565072558,17.45066155401,7.6832209946711e-56,1.29948769465896e-60,-0.00882356385049089,"protein_coding"
"ENST00000368432.5","FLAD1-206","ENSP00000357417.1","ENSG00000160688.19","FLAD1",0.458785274123062,17.4180732658432,1.20442720236486e-55,2.03770653622221e-60,0.133595159786864,"protein_coding"
"ENST00000242576.7","UNG-201","ENSP00000242576.3","ENSG00000076248.11","UNG",0.457922978104194,17.3766389683142,2.13155586569392e-55,3.6077923321721e-60,0.166568073610204,"protein_coding"
"ENST00000263036.9","OPTN-201","ENSP00000263036.3","ENSG00000123240.17","OPTN",0.456258266164556,17.2968229962943,6.3880188752168e-55,1.08194486555618e-59,-0.216542947183667,"protein_coding"
"ENST00000586868.1","TBCB-207","ENSP00000468055.1","ENSG00000105254.12","TBCB",0.455241490828943,17.2481858201853,1.24500092063449e-54,2.10974195186486e-59,-0.0719605333220231,"protein_coding"
"ENST00000593274.1","C19orf53-206","ENSP00000468676.1","ENSG00000104979.9","C19orf53",0.454602185438549,17.2176484317179,1.89189847874945e-54,3.2068793605381e-59,-0.0941140419108414,"protein_coding"
"ENST00000439887.6","GSPT1-203","ENSP00000408399.2","ENSG00000103342.13","GSPT1",0.454248296487375,17.2007588207702,2.38397230874798e-54,4.04186414287067e-59,-0.0659700860392699,"protein_coding"
"ENST00000489410.1","THEM4-205","ENSP00000433304.1","ENSG00000159445.13","THEM4",0.454024873320559,17.1901010700382,2.75818124516958e-54,4.67702379931423e-59,0.065076784713364,"protein_coding"
"ENST00000477084.1","FAM120C-203","ENSP00000420718.1","ENSG00000184083.12","FAM120C",0.452502750734261,17.1176011204023,7.43059832352961e-54,1.26055580835829e-58,0.197177855289109,"protein_coding"
"ENST00000462165.2","CBX3-205","ENSP00000473748.1","ENSG00000122565.19","CBX3",0.451234869350603,17.0573545720391,1.68973410043802e-53,2.86794205580302e-58,0.344201377412288,"protein_coding"
"ENST00000453615.1","PSMD4-206","ENSP00000396633.1","ENSG00000159352.16","PSMD4",0.450092703927621,17.003192802771,3.53176739328489e-53,5.99641310958758e-58,-0.0388005103600054,"protein_coding"
"ENST00000422247.6","CEP135-202","ENSP00000412799.2","ENSG00000174799.11","CEP135",0.449168478898016,16.9594424518212,6.39939199537191e-53,1.08692710023981e-57,0.333936572565471,"protein_coding"
"ENST00000458270.2","ZNF623-201","ENSP00000411139.2","ENSG00000183309.12","ZNF623",0.447897249524175,16.8993771982266,1.4448770826672e-52,2.45581215716359e-57,0.339680773239886,"protein_coding"
"ENST00000391918.6","CALM3-202","ENSP00000375785.2","ENSG00000160014.17","CALM3",0.447053431694965,16.8595778757998,2.47629040497105e-52,4.2105905442367e-57,-0.29305508117818,"protein_coding"
"ENST00000464139.5","TUBGCP3-204","ENSP00000478276.1","ENSG00000126216.15","TUBGCP3",0.446658366040036,16.840963645456,3.18442292492832e-52,5.41679071396938e-57,-0.0451897004895618,"protein_coding"
"ENST00000551100.1","WDR90-220","ENSP00000450308.1","ENSG00000161996.19","WDR90",0.445466745513251,16.7848927338279,6.79067691931091e-52,1.15570252890005e-56,0.155940980948908,"protein_coding"
"ENST00000392973.8","DBNDD1-203","ENSP00000376699.3","ENSG00000003249.15","DBNDD1",0.445231773990264,16.7738494618252,7.88137344135452e-52,1.34148753916606e-56,0.133317098282672,"protein_coding"
"ENST00000248139.8","RAB40C-201","ENSP00000248139.3","ENSG00000197562.10","RAB40C",0.444579285669625,16.7432062413024,1.19126777544336e-51,2.02813861014924e-56,-0.168847014850642,"protein_coding"
"ENST00000456958.7","PET100-201","ENSP00000392303.3","ENSG00000229833.10","PET100",0.444267923061708,16.7285952373722,1.45045227454854e-51,2.46956953424573e-56,0.13734186882783,"protein_coding"
"ENST00000440810.1","DONSON-207","ENSP00000401082.1","ENSG00000159147.18","DONSON",0.44161478122323,16.6043990527355,7.69408815019466e-51,1.31152955769107e-55,0.39208955587799,"protein_coding"
"ENST00000518611.5","BNIP3L-202","ENSP00000429851.1","ENSG00000104765.16","BNIP3L",0.441531768597869,16.6005219178908,8.10453005759557e-51,1.38154033336099e-55,-0.216748874087719,"protein_coding"
"ENST00000506259.5","HNRNPAB-205","ENSP00000427465.1","ENSG00000197451.12","HNRNPAB",0.44109058386717,16.5799251048747,1.06799278123081e-50,1.82092851141636e-55,0.233958603889982,"protein_coding"
"ENST00000614462.4","RBIS-210","ENSP00000480167.1","ENSG00000176731.12","RBIS",0.440976824336713,16.5746166359055,1.14671643190589e-50,1.95518573214986e-55,0.320308197603503,"protein_coding"
"ENST00000375645.8","ATP11A-202","ENSP00000364796.3","ENSG00000068650.19","ATP11A",0.439719766655516,16.516023257318,2.51087830706157e-50,4.28353260498075e-55,0.151613926018329,"protein_coding"
"ENST00000373008.6","P4HA1-203","ENSP00000362099.1","ENSG00000122884.13","P4HA1",0.439695301193121,16.5148840809442,2.54937227289996e-50,4.34927711358667e-55,0.391542278219895,"protein_coding"
"ENST00000554371.1","YY1-203","ENSP00000451329.1","ENSG00000100811.14","YY1",0.439389575438949,16.5006525257513,3.08322835759605e-50,5.26058412829901e-55,-0.0684465471131949,"protein_coding"
"ENST00000644036.2","SMARCB1-213","ENSP00000494049.2","ENSG00000099956.20","SMARCB1",0.438482197952146,16.4584558392526,5.41446592767584e-50,9.24143768911543e-55,-0.241021017610539,"protein_coding"
"ENST00000311630.7","FBXO45-201","ENSP00000310332.6","ENSG00000174013.8","FBXO45",0.437639707690348,16.4193324592832,9.11889611970559e-50,1.55697584341374e-54,0.311198733341806,"protein_coding"
"ENST00000581068.5","SKA2-206","ENSP00000462220.1","ENSG00000182628.13","SKA2",0.437221687546723,16.3999403991985,1.18031554307606e-49,2.01580712017499e-54,0.176305344250609,"protein_coding"
"ENST00000613034.4","TBPL1-208","ENSP00000478795.1","ENSG00000028839.10","TBPL1",0.437217547228062,16.3997483945387,1.18329621730181e-49,2.02096670817204e-54,-0.105640853413682,"protein_coding"
"ENST00000566096.5","RPGRIP1L-207","ENSP00000458705.1","ENSG00000103494.16","RPGRIP1L",0.436565940922873,16.3695466134829,1.767910329206e-49,3.02057156145843e-54,0.195508221335626,"protein_coding"
"ENST00000353214.6","ARPC5L-202","ENSP00000345361.2","ENSG00000136950.13","ARPC5L",0.436227459013339,16.3538706327477,2.17719229739488e-49,3.72048787128091e-54,0.225869019897346,"protein_coding"
"ENST00000523174.1","CEP57L1-221","ENSP00000428682.1","ENSG00000183137.15","CEP57L1",0.436104481608901,16.3481773522378,2.34811136781715e-49,4.01290523262322e-54,0.306024883379495,"protein_coding"
"ENST00000397664.8","METTL26-203","ENSP00000440475.2","ENSG00000130731.16","METTL26",0.435963987755505,16.3416745259076,2.55979005125258e-49,4.37503640679652e-54,0.196980673918276,"protein_coding"
"ENST00000576792.1","DNASE1-214","ENSP00000461129.1","ENSG00000213918.11","DNASE1",0.435878053624064,16.3376977499888,2.69846654916242e-49,4.61236911231933e-54,0.31880727156428,"protein_coding"
"ENST00000389720.4","SPTB-202","ENSP00000374370.4","ENSG00000070182.21","SPTB",0.434517562980235,16.2748116364373,6.21076842131433e-49,1.06234172405014e-53,0.224564774544552,"protein_coding"
"ENST00000484589.2","CDK13-205","ENSP00000494206.1","ENSG00000065883.17","CDK13",0.434333540308086,16.2663161005541,6.95000158045599e-49,1.18890835664779e-53,0.0762732669014816,"protein_coding"
"ENST00000223122.4","C1GALT1-201","ENSP00000223122.2","ENSG00000106392.11","C1GALT1",0.434166185784158,16.2585922410661,7.69813270506286e-49,1.31697820557762e-53,0.343788667392981,"protein_coding"
"ENST00000587735.1","PRELID3A-203","ENSP00000464848.1","ENSG00000141391.14","PRELID3A",0.432944755297865,16.202282663677,1.62059053474207e-48,2.77393881541554e-53,0.237950373457975,"protein_coding"
"ENST00000525896.1","CKAP5-204","ENSP00000434523.1","ENSG00000175216.15","CKAP5",0.43225065552467,16.1703327201933,2.4703452949607e-48,4.23011574677769e-53,0.196139733123272,"protein_coding"
"ENST00000608174.6","TMEM80-207","ENSP00000476563.3","ENSG00000177042.16","TMEM80",0.43193952559362,16.1560226514805,2.98334781559634e-48,5.10925967288852e-53,-0.202139781509837,"protein_coding"
"ENST00000409468.1","HSPE1-202","ENSP00000386447.1","ENSG00000115541.11","HSPE1",0.431415107327686,16.1319186703439,4.09860914767702e-48,7.02081117488954e-53,0.396122445404547,"protein_coding"
"ENST00000522822.5","MTERF3-203","ENSP00000430138.1","ENSG00000156469.9","MTERF3",0.430666153064892,16.0975291054913,6.44348274252097e-48,1.10431938412987e-52,0.304456660942047,"protein_coding"
"ENST00000683137.1","RSRC1-219","ENSP00000507909.1","ENSG00000174891.14","RSRC1",0.42994222184489,16.0643273263872,9.96901726540692e-48,1.70907204961545e-52,0.142444996173366,"protein_coding"
"ENST00000376019.5","TEX30-201","ENSP00000365187.1","ENSG00000151287.17","TEX30",0.428735561524786,16.009070474375,2.05821735088166e-47,3.5308139071272e-52,0.322397879944922,"protein_coding"
"ENST00000491660.1","SERP1-208","ENSP00000419472.1","ENSG00000120742.11","SERP1",0.427767447469839,15.9648133484285,3.67433945979632e-47,6.30625497261876e-52,-0.124671240119272,"protein_coding"
"ENST00000525191.2","ZNF251-203","ENSP00000431809.1","ENSG00000198169.9","ZNF251",0.426180563828187,15.892414611454,9.46334643075806e-47,1.62516682650834e-51,0.0350594437103067,"protein_coding"
"ENST00000257818.3","LMO2-201","ENSP00000257818.2","ENSG00000135363.12","LMO2",0.425838227659494,15.8768196905052,1.15971687505566e-46,1.99205880594269e-51,0.100932871073353,"protein_coding"
"ENST00000615597.1","TMEM106C-222","ENSP00000477934.1","ENSG00000134291.12","TMEM106C",0.424550426531259,15.8182291549888,2.4872755984093e-46,4.27513853284514e-51,0.253608772668985,"protein_coding"
"ENST00000552292.5","RPLP0-225","ENSP00000446777.1","ENSG00000089157.16","RPLP0",0.424501174850751,15.8159907023001,2.56073272710501e-46,4.40154822631408e-51,-0.111363602750379,"protein_coding"
"ENST00000409160.7","HES6-203","ENSP00000387215.3","ENSG00000144485.11","HES6",0.424130419563158,15.7991456408895,3.18755971192888e-46,5.4802965957102e-51,0.371361251505705,"protein_coding"
"ENST00000549655.5","BRF1-214","ENSP00000448723.2","ENSG00000185024.18","BRF1",0.424104990299781,15.7979906315598,3.23575745960211e-46,5.56325749978872e-51,-0.0624174167270864,"protein_coding"
"ENST00000378163.7","CASK-203","ENSP00000367405.1","ENSG00000147044.23","CASK",0.423917783368614,15.7894890050837,3.61356561658652e-46,6.21368002164305e-51,0.0642472030242755,"protein_coding"
"ENST00000402550.5","CGREF1-203","ENSP00000385103.1","ENSG00000138028.17","CGREF1",0.423384111145569,15.7652668872955,4.94841093704532e-46,8.51280933276905e-51,0.317487252670768,"protein_coding"
"ENST00000449174.1","COPS7B-213","ENSP00000403300.1","ENSG00000144524.18","COPS7B",0.423375360905081,15.7648699013778,4.97391092898822e-46,8.55682447183495e-51,-0.0327025672105662,"protein_coding"
"ENST00000681242.1","SNAP47-222","ENSP00000506515.1","ENSG00000143740.15","SNAP47",0.422423122447265,15.7217002755788,8.70592493320321e-46,1.49848960948797e-50,-0.117241443040359,"protein_coding"
"ENST00000381894.3","TMEM74B-201","ENSP00000371318.3","ENSG00000125895.6","TMEM74B",0.422407832292006,15.7210076157488,8.78432542439387e-46,1.51201015962853e-50,0.390677773249774,"protein_coding"
"ENST00000588379.5","MAST1-203","ENSP00000465395.1","ENSG00000105613.10","MAST1",0.42211765014944,15.7078651603648,1.04141096904345e-45,1.79287774858564e-50,0.352831155025124,"protein_coding"
"ENST00000409562.7","WDPCP-206","ENSP00000387222.3","ENSG00000143951.16","WDPCP",0.421606583184709,15.6847330311771,1.40490750691256e-45,2.41933443587491e-50,0.103958890456913,"protein_coding"
"ENST00000242776.9","DDX39A-201","ENSP00000242776.3","ENSG00000123136.15","DDX39A",0.421011813650388,15.6578352054528,1.98922407579896e-45,3.42668356410563e-50,0.343731977752672,"protein_coding"
"ENST00000339997.8","RTN3-202","ENSP00000344106.4","ENSG00000133318.14","RTN3",0.420826387048792,15.6494545056274,2.2166311318691e-45,3.81894652562601e-50,0.303771771422604,"protein_coding"
"ENST00000606557.1","SNX5-217","ENSP00000475510.1","ENSG00000089006.17","SNX5",0.419113345653817,15.5721428698809,6.00913712115311e-45,1.03609385171094e-49,0.172584522019714,"protein_coding"
"ENST00000398822.7","MAPK1-202","ENSP00000381803.3","ENSG00000100030.15","MAPK1",0.418978884609009,15.5660830409929,6.49690673511009e-45,1.12025290716615e-49,-0.279011368512434,"protein_coding"
"ENST00000414097.6","NDRG1-202","ENSP00000404854.2","ENSG00000104419.17","NDRG1",0.418526616684418,15.5457095474445,8.44559957932057e-45,1.45641407496604e-49,-0.17423085978393,"protein_coding"
