"tx","tx_name","protein","gid","name","corr","stat","padj","pval","gCorr","tx_type"
"ENST00000309099.7","MRGPRF-201","ENSP00000309782.6","ENSG00000172935.9","MRGPRF",-0.838390789710852,-51.8878478516262,2.10629707115633e-297,3.40808224706944e-302,-0.836833574749413,"protein_coding"
"ENST00000396396.6","PGM5-202","ENSP00000379678.1","ENSG00000154330.13","PGM5",-0.834637759561016,-51.1182316701139,3.11552047489628e-292,5.04113212338805e-297,-0.8362499487048,"protein_coding"
"ENST00000367288.5","LMOD1-201","ENSP00000356257.4","ENSG00000163431.13","LMOD1",-0.833561312470716,-50.9018798082745,8.96302560560465e-291,1.45030430019007e-295,-0.843510498869132,"protein_coding"
"ENST00000555019.6","ASB2-203","ENSP00000451575.1","ENSG00000100628.12","ASB2",-0.829593774042061,-50.1206332207639,1.74084103274742e-285,2.81689487499583e-290,-0.781018757150773,"protein_coding"
"ENST00000630866.1","SPTAN1-223","ENSP00000487444.1","ENSG00000197694.18","SPTAN1",-0.827447187373265,-49.7081930483477,1.10966718731148e-282,1.79560702812583e-287,-0.341484601689263,"protein_coding"
"ENST00000300036.6","MYH11-201","ENSP00000300036.5","ENSG00000133392.18","MYH11",-0.827031651997012,-49.6291580733069,3.83337480768823e-282,6.20307260378691e-287,-0.849283518171594,"protein_coding"
"ENST00000376141.5","PAGE4-202","ENSP00000365311.1","ENSG00000101951.17","PAGE4",-0.826691287851244,-49.5646125453978,1.05560306518638e-281,1.70817849602145e-286,-0.834816519582572,"protein_coding"
"ENST00000279022.7","MYL9-201","ENSP00000279022.2","ENSG00000101335.10","MYL9",-0.825454788383216,-49.3315671367099,4.10794987063016e-280,6.64759834071811e-285,-0.791573707925655,"protein_coding"
"ENST00000409918.5","ACTG2-204","ENSP00000387182.1","ENSG00000163017.14","ACTG2",-0.825263447396692,-49.29570485986,7.22036380896092e-280,1.16843819224224e-284,-0.862668236399209,"protein_coding"
"ENST00000264360.7","PCDH10-201","ENSP00000264360.4","ENSG00000138650.9","PCDH10",-0.823388662545296,-48.9471149985995,1.74903773260074e-277,2.83043294268172e-282,-0.801313894636563,"protein_coding"
"ENST00000264664.5","FGF10-201","ENSP00000264664.4","ENSG00000070193.5","FGF10",-0.821216650389818,-48.5494748151386,9.33106791639833e-275,1.51005258142481e-279,-0.820220408195189,"protein_coding"
"ENST00000397624.7","MEIS2-205","ENSP00000380749.3","ENSG00000134138.20","MEIS2",-0.820991334809072,-48.5085996651151,1.78116132527504e-274,2.88251120739747e-279,-0.784877761905428,"protein_coding"
"ENST00000419761.6","MKX-202","ENSP00000400896.1","ENSG00000150051.14","MKX",-0.819909697362537,-48.3133409257148,3.91834101212386e-273,6.34128111233652e-278,-0.817016260304098,"protein_coding"
"ENST00000587515.5","PPP1R14A-203","ENSP00000465811.1","ENSG00000167641.11","PPP1R14A",-0.819091130683913,-48.1666227619983,4.0088374483915e-272,6.48784180027756e-277,-0.541826336394375,"protein_coding"
"ENST00000325888.13","FLNC-201","ENSP00000327145.8","ENSG00000128591.16","FLNC",-0.816336851156596,-47.6794594223193,9.20250117662657e-269,1.48934295370156e-273,-0.822839382782067,"protein_coding"
"ENST00000592923.5","CNN1-210","ENSP00000468259.1","ENSG00000130176.8","CNN1",-0.814994231781185,-47.445541406594,3.81738311069476e-267,6.17819497425836e-272,-0.849534764344998,"protein_coding"
"ENST00000333972.11","ARHGEF25-202","ENSP00000335560.7","ENSG00000240771.8","ARHGEF25",-0.814046876810144,-47.281860161956,5.19284702638906e-266,8.40443301404674e-271,-0.579888113997509,"protein_coding"
"ENST00000262178.7","VIPR2-201","ENSP00000262178.2","ENSG00000106018.14","VIPR2",-0.813251624621659,-47.1453231374344,4.59225775272334e-265,7.43252153031971e-270,-0.804327832357873,"protein_coding"
"ENST00000249750.9","ALDH1A2-201","ENSP00000249750.4","ENSG00000128918.15","ALDH1A2",-0.810988717439096,-46.7610448282621,2.1429906118258e-262,3.46846420947771e-267,-0.810324358027584,"protein_coding"
"ENST00000435298.6","OSR2-202","ENSP00000402862.2","ENSG00000164920.10","OSR2",-0.808534174041868,-46.3511503768177,1.53315281736649e-259,2.48147225392738e-264,-0.778792029011958,"protein_coding"
"ENST00000267996.11","TPM1-201","ENSP00000267996.7","ENSG00000140416.23","TPM1",-0.807953409295031,-46.2551965493039,7.16055513903264e-259,1.15898469466239e-263,-0.677906586195896,"protein_coding"
"ENST00000685744.1","MYLK-223","ENSP00000510047.1","ENSG00000065534.20","MYLK",-0.802480804863217,-45.3696894051005,1.12741882137763e-252,1.82483380495553e-257,-0.808633252752429,"protein_coding"
"ENST00000627783.2","SYNPO2-207","ENSP00000498985.1","ENSG00000172403.11","SYNPO2",-0.802444491146028,-45.3639234854262,1.23750436862667e-252,2.00305007789882e-257,-0.82400785637321,"protein_coding"
"ENST00000317449.5","LRRN4CL-201","ENSP00000325808.4","ENSG00000177363.5","LRRN4CL",-0.801061888900606,-45.1454397901498,4.23714573000077e-251,6.85844242473417e-256,-0.801061888900606,"protein_coding"
"ENST00000367882.5","TCF21-202","ENSP00000356857.5","ENSG00000118526.7","TCF21",-0.800818221542773,-45.1071446318119,7.87504437524558e-251,1.27471217974483e-255,-0.793147137303169,"protein_coding"
"ENST00000682331.1","ACTN1-226","ENSP00000508329.1","ENSG00000072110.16","ACTN1",-0.799462575098937,-44.8952240092995,2.4381483031037e-249,3.94662874017239e-254,-0.699511956607164,"protein_coding"
"ENST00000238044.8","ECRG4-201","ENSP00000238044.3","ENSG00000119147.10","ECRG4",-0.798857913079215,-44.8013154742977,1.11765692447228e-248,1.80917966957327e-253,-0.795067517836255,"protein_coding"
"ENST00000219454.10","WFDC1-201","ENSP00000219454.5","ENSG00000103175.11","WFDC1",-0.798156454557853,-44.6928438276407,6.49503217710805e-248,1.05138438505375e-252,-0.805445992834114,"protein_coding"
"ENST00000397323.9","RBPMS-204","ENSP00000380486.4","ENSG00000157110.16","RBPMS",-0.795580987359698,-44.2988431267294,3.91685150172447e-245,6.34051234597244e-250,-0.724702823070713,"protein_coding"
"ENST00000409731.7","ACTG2-203","ENSP00000386929.3","ENSG00000163017.14","ACTG2",-0.793575890341161,-43.9966396351958,5.37017076643358e-243,8.6932540655188e-248,-0.862668236399209,"protein_coding"
"ENST00000256593.8","GSTM5-201","ENSP00000256593.3","ENSG00000134201.12","GSTM5",-0.79133945062303,-43.6641318448996,1.21831371035468e-240,1.9722430679337e-245,-0.785722094453954,"protein_coding"
"ENST00000560674.5","SYNM-203","ENSP00000453040.1","ENSG00000182253.15","SYNM",-0.790790382174049,-43.583219650109,4.56769516476768e-240,7.39444273257735e-245,-0.831876626009892,"protein_coding"
"ENST00000568638.1","WFDC1-203","ENSP00000456920.1","ENSG00000103175.11","WFDC1",-0.790724466767347,-43.5735250958254,5.3515027182967e-240,8.6634548870776e-245,-0.805445992834114,"protein_coding"
"ENST00000357545.9","SPOCK3-202","ENSP00000350153.4","ENSG00000196104.11","SPOCK3",-0.789761560383298,-43.4323643929977,5.37625423513059e-239,8.70366559030369e-244,-0.775573791436305,"protein_coding"
"ENST00000320634.8","FAIM2-201","ENSP00000321951.3","ENSG00000135472.9","FAIM2",-0.789465838533871,-43.3891837074818,1.08929953539393e-238,1.76350521360866e-243,-0.785676143323426,"protein_coding"
"ENST00000628545.2","GLIS1-202","ENSP00000486112.1","ENSG00000174332.6","GLIS1",-0.787256749563863,-43.0691356124574,2.05354486124955e-236,3.32460960570125e-241,-0.825197269564285,"protein_coding"
"ENST00000355119.9","LIMS2-202","ENSP00000347240.4","ENSG00000072163.20","LIMS2",-0.786865783674154,-43.0129507869566,5.15658837850362e-236,8.34845205126301e-241,-0.749678575534717,"protein_coding"
"ENST00000328619.10","PCP4-201","ENSP00000329403.5","ENSG00000183036.11","PCP4",-0.786043477065897,-42.8952220289036,3.55329809012871e-235,5.75283827693021e-240,-0.785279644532695,"protein_coding"
"ENST00000279804.3","CTF1-201","ENSP00000279804.2","ENSG00000150281.7","CTF1",-0.78565826853218,-42.8402774343174,8.75062459606377e-235,1.41676104526249e-239,-0.759126326105108,"protein_coding"
"ENST00000396688.5","SPEG-203","ENSP00000379919.1","ENSG00000072195.15","SPEG",-0.784499524346762,-42.675781299158,1.30189373804737e-233,2.10785204657627e-238,-0.626616940216199,"protein_coding"
"ENST00000462833.6","ADCY5-202","ENSP00000419361.1","ENSG00000173175.15","ADCY5",-0.7813464377857,-42.2340076428698,1.85665086796368e-230,3.00608919249984e-235,-0.785071045078408,"protein_coding"
"ENST00000340006.7","CSRP1-201","ENSP00000345079.2","ENSG00000159176.14","CSRP1",-0.780164535690497,-42.0705689776104,2.73847681999736e-229,4.43391862309731e-234,-0.796256201922718,"protein_coding"
"ENST00000220062.9","RASL12-201","ENSP00000220062.4","ENSG00000103710.11","RASL12",-0.779906181632762,-42.0349964894888,4.92062906253844e-229,7.96721080056742e-234,-0.781081500338837,"protein_coding"
"ENST00000361675.7","CALD1-201","ENSP00000354826.2","ENSG00000122786.20","CALD1",-0.779824094667917,-42.0237055142759,5.92665322936147e-229,9.5962649439143e-234,-0.692912737076105,"protein_coding"
"ENST00000397146.7","ITIH5-202","ENSP00000380333.3","ENSG00000123243.15","ITIH5",-0.779297692813223,-41.9514307581972,1.95028261805904e-228,3.15789215832355e-233,-0.782397745200195,"protein_coding"
"ENST00000394439.5","PDE5A-203","ENSP00000377957.1","ENSG00000138735.16","PDE5A",-0.778271971336158,-41.8112480760653,1.96776406635961e-227,3.1862496621646e-232,-0.728229143469339,"protein_coding"
"ENST00000354600.10","TP63-203","ENSP00000346614.5","ENSG00000073282.14","TP63",-0.777281101122541,-41.6766346280654,1.814009336199e-226,2.93733396408343e-231,-0.741736257756627,"protein_coding"
"ENST00000586577.1","CNN1-205","ENSP00000467701.1","ENSG00000130176.8","CNN1",-0.77612262584456,-41.5202442619863,2.39985083117702e-225,3.88602051813107e-230,-0.849534764344998,"protein_coding"
"ENST00000424001.5","IRAG1-202","ENSP00000401205.1","ENSG00000072952.20","IRAG1",-0.775970888163187,-41.4998387744579,3.36185789215976e-225,5.44386348013887e-230,-0.786269783405047,"protein_coding"
"ENST00000275162.10","CLVS2-201","ENSP00000275162.4","ENSG00000146352.13","CLVS2",-0.775944214038833,-41.4962535449255,3.56694651629773e-225,5.77605744777298e-230,-0.774310648493683,"protein_coding"
"ENST00000360997.7","FAM107A-201","ENSP00000354270.2","ENSG00000168309.18","FAM107A",-0.773745807613174,-41.2026767728511,4.57361990373932e-223,7.4063120880594e-228,-0.773486667505273,"protein_coding"
"ENST00000372042.6","CHRDL1-201","ENSP00000361112.1","ENSG00000101938.15","CHRDL1",-0.773534797483476,-41.174694853143,7.26655730238606e-223,1.17673230055481e-227,-0.774044832506034,"protein_coding"
"ENST00000545738.6","LIMS2-217","ENSP00000443794.2","ENSG00000072163.20","LIMS2",-0.772960010894336,-41.0986454633678,2.55824696466542e-222,4.14284297366103e-227,-0.749678575534717,"protein_coding"
"ENST00000634504.1","SORBS1-220","ENSP00000489022.1","ENSG00000095637.23","SORBS1",-0.771764938646764,-40.9413296781924,3.46181206847121e-221,5.60617339023677e-226,-0.74871675442998,"protein_coding"
"ENST00000356300.9","JPH4-201","ENSP00000348648.4","ENSG00000092051.18","JPH4",-0.77133620183851,-40.8851542154128,8.7800496773498e-221,1.42189341970717e-225,-0.773369322187795,"protein_coding"
"ENST00000372780.6","TCEAL2-202","ENSP00000361866.1","ENSG00000184905.9","TCEAL2",-0.770978827187091,-40.8384340625328,1.90430864972332e-220,3.08400053398219e-225,-0.764442844167438,"protein_coding"
"ENST00000360731.7","CLIC6-202","ENSP00000353959.3","ENSG00000159212.13","CLIC6",-0.770275066993898,-40.7467081200583,8.71162323160218e-220,1.41085773099943e-224,-0.768607543528716,"protein_coding"
"ENST00000325455.10","PGR-202","ENSP00000325120.5","ENSG00000082175.16","PGR",-0.768454979239918,-40.5111743505697,4.33570455769714e-218,7.02183875505642e-223,-0.763961933258562,"protein_coding"
"ENST00000379705.8","TRPC4-206","ENSP00000369027.4","ENSG00000133107.15","TRPC4",-0.766457530818671,-40.2554506363517,3.03053905830833e-216,4.90815298130753e-221,-0.757293378265871,"protein_coding"
"ENST00000306149.12","CSDC2-201","ENSP00000302485.7","ENSG00000172346.15","CSDC2",-0.765235860304002,-40.1004452189576,3.98597473772066e-215,6.45564708752374e-220,-0.759562859127518,"protein_coding"
"ENST00000218068.7","PAGE4-201","ENSP00000218068.6","ENSG00000101951.17","PAGE4",-0.764457218473048,-40.0021976036675,2.04262169689909e-214,3.30826441361626e-219,-0.834816519582572,"protein_coding"
"ENST00000336292.11","SYNM-202","ENSP00000336775.7","ENSG00000182253.15","SYNM",-0.764074308782668,-39.9540374747709,4.55154421175547e-214,7.37187686138362e-219,-0.831876626009892,"protein_coding"
"ENST00000226067.10","HLF-201","ENSP00000226067.5","ENSG00000108924.14","HLF",-0.763883396185948,-39.9300635401759,6.78266330891776e-214,1.09856712863701e-218,-0.737129890208466,"protein_coding"
"ENST00000378292.9","TPM2-202","ENSP00000367542.3","ENSG00000198467.16","TPM2",-0.76262622245962,-39.7728196776601,9.29294898857141e-213,1.50517476329307e-217,-0.716967737591271,"protein_coding"
"ENST00000254051.11","TNS4-201","ENSP00000254051.6","ENSG00000131746.13","TNS4",-0.762101192365,-39.707470045254,2.75927988880601e-212,4.46926560003565e-217,-0.75733185506331,"protein_coding"
"ENST00000613909.4","ITIH5-209","ENSP00000485414.1","ENSG00000123243.15","ITIH5",-0.761423652776876,-39.6234138231902,1.11923637556573e-211,1.81288084415713e-216,-0.782397745200195,"protein_coding"
"ENST00000264231.7","POPDC2-201","ENSP00000264231.3","ENSG00000121577.14","POPDC2",-0.761286181228913,-39.6063967477922,1.48612684044188e-211,2.4071899192411e-216,-0.752776360879275,"protein_coding"
"ENST00000561208.6","MEIS2-222","ENSP00000453793.1","ENSG00000134138.20","MEIS2",-0.759804768617939,-39.4238206393549,3.11716111493127e-210,5.04917894734234e-215,-0.784877761905428,"protein_coding"
"ENST00000643258.1","SCN7A-205","ENSP00000496114.1","ENSG00000136546.17","SCN7A",-0.75973861736575,-39.415701902923,3.56901149091458e-210,5.78118002901851e-215,-0.749170246387073,"protein_coding"
"ENST00000623007.3","LDB3-208","ENSP00000485389.1","ENSG00000122367.21","LDB3",-0.758048593972431,-39.2092617139977,1.11739006268176e-208,1.81000755285865e-213,-0.713832118026407,"protein_coding"
"ENST00000585869.1","CNN1-203","ENSP00000468326.1","ENSG00000130176.8","CNN1",-0.757774742088249,-39.1759857551706,1.94712901364817e-208,3.15411370522762e-213,-0.849534764344998,"protein_coding"
"ENST00000644866.2","FGF2-203","ENSP00000494222.1","ENSG00000138685.17","FGF2",-0.757772616103609,-39.1757276154601,1.95550490268313e-208,3.16773294674258e-213,-0.770433271965235,"protein_coding"
"ENST00000252242.9","KRT5-201","ENSP00000252242.4","ENSG00000186081.12","KRT5",-0.757635535464245,-39.159089295632,2.58145437342038e-208,4.18177961384131e-213,-0.761276758301139,"protein_coding"
"ENST00000402685.7","PDZRN4-202","ENSP00000384197.2","ENSG00000165966.16","PDZRN4",-0.757484432547652,-39.1407631003238,3.50521292575493e-208,5.67829730399309e-213,-0.817060816573887,"protein_coding"
"ENST00000346786.2","MYL9-202","ENSP00000217313.2","ENSG00000101335.10","MYL9",-0.75596140913521,-38.9568666746488,7.55763053285438e-207,1.22432414794576e-211,-0.791573707925655,"protein_coding"
"ENST00000257359.7","ADAMTS8-201","ENSP00000257359.6","ENSG00000134917.10","ADAMTS8",-0.755613752951248,-38.9150969483304,1.51856752549175e-206,2.46009513590551e-211,-0.787704493201784,"protein_coding"
"ENST00000612363.2","TWIST2-202","ENSP00000482581.1","ENSG00000233608.4","TWIST2",-0.755224327187192,-38.8683997544687,3.31351075136039e-206,5.36800873420123e-211,-0.746110207787853,"protein_coding"
"ENST00000224784.10","ACTA2-201","ENSP00000224784.6","ENSG00000107796.13","ACTA2",-0.755067477654822,-38.8496185482241,4.53507796723022e-206,7.3471113748343e-211,-0.758465569443582,"protein_coding"
"ENST00000359895.6","PDLIM7-203","ENSP00000352964.2","ENSG00000196923.14","PDLIM7",-0.754803067671374,-38.8179931369145,7.6933979944615e-206,1.24639902704925e-210,-0.638886791230227,"protein_coding"
"ENST00000230658.12","ISL1-201","ENSP00000230658.7","ENSG00000016082.15","ISL1",-0.753468683468981,-38.659059385536,1.09664157572092e-204,1.77668585270061e-209,-0.752895373796956,"protein_coding"
"ENST00000289166.6","TENT5B-201","ENSP00000289166.5","ENSG00000158246.8","TENT5B",-0.753400457568536,-38.6509630632572,1.2556230877553e-204,2.03428719886476e-209,-0.753400457568536,"protein_coding"
"ENST00000296280.11","MASP1-202","ENSP00000296280.7","ENSG00000127241.18","MASP1",-0.752645015378568,-38.5615077539,5.60603656039748e-204,9.0827201976564e-209,-0.724890658875247,"protein_coding"
"ENST00000440460.7","DIXDC1-201","ENSP00000394352.3","ENSG00000150764.14","DIXDC1",-0.752310945557445,-38.5220612183884,1.08455891806069e-203,1.75719595933424e-208,-0.727541375252113,"protein_coding"
"ENST00000613571.1","AOC3-206","ENSP00000484312.1","ENSG00000131471.7","AOC3",-0.750602707427865,-38.3214199090677,3.11625901415443e-202,5.04902627050297e-207,-0.749824875068676,"protein_coding"
"ENST00000355385.7","BOC-202","ENSP00000347546.3","ENSG00000144857.15","BOC",-0.750334874086828,-38.2901218813149,5.26270955523406e-202,8.52688727172194e-207,-0.747166621932663,"protein_coding"
"ENST00000262018.8","SGCA-201","ENSP00000262018.3","ENSG00000108823.17","SGCA",-0.749483141730662,-38.1908777874436,2.77338134980731e-201,4.49363451474013e-206,-0.761459815919883,"protein_coding"
"ENST00000404574.5","SMTN-204","ENSP00000383919.1","ENSG00000183963.19","SMTN",-0.748280692612137,-38.0515038890804,2.86464107980241e-200,4.64157538409581e-205,-0.669306758686589,"protein_coding"
"ENST00000272369.14","MEIS1-201","ENSP00000272369.8","ENSG00000143995.20","MEIS1",-0.748034506714013,-38.0230743244134,4.61284577641748e-200,7.474310999445e-205,-0.671079721107073,"protein_coding"
