"gene_id","gene_name","target","iso_up","iso_down","CellLine_corr_iso_up","CellLine_corr_iso_down","CellLine_valid","LTL_longitudinal_corr_iso_up","LTL_longitudinal_corr_iso_down","LTL_longitudinal_valid","PDX_longitudinal_corr_iso_up","PDX_longitudinal_corr_iso_down","PDX_longitudinal_valid"
"ENSG00000151131.11","NOPCHAP1","HALLMARK_FATTY_ACID_METABOLISM","ENST00000622317.5","ENST00000552951.7",0.106553686409925,-0.109545871191897,FALSE,0.453143146887528,-0.562019816859381,FALSE,0.35589362359285,-0.465280120697376,FALSE
"ENSG00000151131.11","NOPCHAP1","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","ENST00000622317.5","ENST00000552951.7",0.23381022753098,-0.24361148415292,FALSE,0.835605562732749,-0.758493479817635,TRUE,0.541745393368909,-0.566562427082303,TRUE
"ENSG00000151131.11","NOPCHAP1","CAMP_UP.V1_UP","ENST00000622317.5","ENST00000552951.7",0.296089717754837,-0.300926239988231,FALSE,0.734279027005523,-0.6927959940831,TRUE,0.0799379986308909,-0.255138525765996,FALSE
"ENSG00000151131.11","NOPCHAP1","RB_P107_DN.V1_DN","ENST00000622317.5","ENST00000552951.7",0.449202740015284,-0.464453725870226,FALSE,0.316883563846639,-0.4532846897539,FALSE,0.607510155720061,-0.600128692637357,TRUE
"ENSG00000063245.15","EPN1","ESC_J1_UP_EARLY.V1_UP","ENST00000085079.11","ENST00000270460.11",0.558704037236068,-0.4298530810635,FALSE,0.597743785707794,-0.526671388869738,TRUE,0.573012232100164,-0.631192334683697,TRUE
"ENSG00000063245.15","EPN1","JAK2_DN.V1_DN","ENST00000270460.11","ENST00000085079.11",0.730660837270614,-0.548905625651315,TRUE,0.764329578740585,-0.836165291268409,TRUE,0.808960963175008,-0.772188476381916,TRUE
"ENSG00000063245.15","EPN1","RAPA_EARLY_UP.V1_DN","ENST00000085079.11","ENST00000270460.11",-0.527567986384481,0.431314788835662,FALSE,-0.328117825033467,0.214070586563546,FALSE,0.644302785729704,-0.710279678973251,TRUE
"ENSG00000063245.15","EPN1","EIF4E_UP","ENST00000085079.11","ENST00000270460.11",0.580326960681853,-0.573857144939771,TRUE,0.859593646898779,-0.775927033872807,TRUE,0.156349740913897,-0.0407505706951355,FALSE
"ENSG00000063245.15","EPN1","HALLMARK_UV_RESPONSE_UP","ENST00000085079.11","ENST00000270460.11",0.109685177003734,0.0752036932674247,FALSE,0.758725184142851,-0.672996663161263,TRUE,0.303992408000351,-0.255586137202014,FALSE
"ENSG00000063245.15","EPN1","SRC_UP.V1_UP","ENST00000085079.11","ENST00000270460.11",0.0736150504480993,0.211440768735158,FALSE,-0.0435159570582226,-0.0546743506781602,FALSE,0.626567349026481,-0.68037727215532,TRUE
"ENSG00000103942.13","HOMER2","SIRNA_EIF4GI_UP","ENST00000450735.7","ENST00000558090.2",0.185224109863733,-0.183259986712406,FALSE,-0.383708741343286,0.464993885133077,FALSE,0.547821761720112,-0.720171059369594,TRUE
"ENSG00000103942.13","HOMER2","JAK2_DN.V1_DN","ENST00000558090.2","ENST00000450735.7",0.486295905836635,-0.456799239633343,FALSE,0.622561288714823,-0.703312996906012,TRUE,-0.0131128774484442,-0.372202005659226,FALSE
"ENSG00000103942.13","HOMER2","GCNP_SHH_UP_LATE.V1_DN","ENST00000450735.7","ENST00000558090.2",0.612296743173523,-0.438603454354023,FALSE,-0.475103713857801,0.545857544013031,FALSE,0.545686013982218,-0.293915622703256,FALSE
"ENSG00000103942.13","HOMER2","EIF4E_UP","ENST00000450735.7","ENST00000558090.2",0.330190677922518,-0.453345274211555,FALSE,0.533211363924839,-0.444932489162914,FALSE,-0.298546470048608,0.315453402139534,FALSE
"ENSG00000103942.13","HOMER2","MTOR_UP.N4.V1_UP","ENST00000450735.7","ENST00000558090.2",0.45047643693647,-0.517153052301118,FALSE,-0.146677943072993,0.239728030670615,FALSE,-0.0390447313862864,-0.303129590005524,FALSE
"ENSG00000103942.13","HOMER2","MYC_UP.V1_UP","ENST00000450735.7","ENST00000558090.2",0.453369403736792,-0.506923799965652,FALSE,0.443360366067314,-0.357055750883095,FALSE,0.341722354119829,-0.0140397849031506,FALSE
"ENSG00000103942.13","HOMER2","HALLMARK_CHOLESTEROL_HOMEOSTASIS","ENST00000450735.7","ENST00000558090.2",0.210900859217546,-0.0403497134320687,FALSE,-0.134831919440621,0.237011032672929,FALSE,0.350313144659672,-0.355629920790696,FALSE
"ENSG00000103942.13","HOMER2","HALLMARK_MYC_TARGETS_V2","ENST00000450735.7","ENST00000558090.2",0.524898149789131,-0.565094092499399,TRUE,0.811659293976299,-0.800914777474637,TRUE,0.32627699964548,-0.121135879762163,FALSE
"ENSG00000103942.13","HOMER2","AKT_UP.V1_UP","ENST00000450735.7","ENST00000558090.2",0.470886390198532,-0.274937244422086,FALSE,-0.431708092526345,0.495399436648488,FALSE,0.622811784454386,-0.541651098810455,TRUE
"ENSG00000103942.13","HOMER2","HALLMARK_PEROXISOME","ENST00000450735.7","ENST00000558090.2",0.0271820533236762,-0.175363478609969,FALSE,-0.223704990706179,0.315940336288708,FALSE,-0.489153629086499,0.298572156106937,FALSE
"ENSG00000103942.13","HOMER2","HALLMARK_ADIPOGENESIS","ENST00000450735.7","ENST00000558090.2",0.639235112600003,-0.564887524227422,TRUE,-0.0631307213629406,0.16555005301364,FALSE,0.543127528623521,-0.52178421458146,TRUE
"ENSG00000103942.13","HOMER2","HALLMARK_DNA_REPAIR","ENST00000450735.7","ENST00000558090.2",0.664159329735599,-0.40702011426322,FALSE,0.964765462866716,-0.951998157996848,TRUE,0.531658176576695,-0.261032169532878,FALSE
"ENSG00000103942.13","HOMER2","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","ENST00000450735.7","ENST00000558090.2",0.624243577329589,-0.663207824749194,TRUE,-0.021457088053599,0.125688173757805,FALSE,0.0688891866952498,-0.232134823902512,FALSE
"ENSG00000103942.13","HOMER2","HALLMARK_OXIDATIVE_PHOSPHORYLATION","ENST00000450735.7","ENST00000558090.2",0.28512988554716,-0.47272496805665,FALSE,0.756914656935353,-0.684164516711837,TRUE,0.510257262120938,-0.334120669792336,FALSE
"ENSG00000103942.13","HOMER2","MTOR_UP.N4.V1_DN","ENST00000558090.2","ENST00000450735.7",0.765694335171108,-0.739951790446368,TRUE,0.766530174170096,-0.82772472782339,TRUE,0.171890911850463,-0.451421892015385,FALSE
"ENSG00000103942.13","HOMER2","HALLMARK_FATTY_ACID_METABOLISM","ENST00000450735.7","ENST00000558090.2",0.271299364484619,-0.444010110434931,FALSE,-0.1112785296321,0.214718167215245,FALSE,0.258809902289123,-0.439457574908875,FALSE
"ENSG00000103942.13","HOMER2","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","ENST00000450735.7","ENST00000558090.2",0.193397466260349,-0.311005094785662,FALSE,0.770610939023069,-0.726732178444449,TRUE,0.30711655305066,-0.577277067408419,FALSE
"ENSG00000103942.13","HOMER2","CAMP_UP.V1_UP","ENST00000450735.7","ENST00000558090.2",0.269238794067352,-0.132367187765289,FALSE,0.627622277103108,-0.635461271753296,TRUE,-0.0859354489641817,0.117831716748979,FALSE
"ENSG00000103942.13","HOMER2","RB_P107_DN.V1_DN","ENST00000450735.7","ENST00000558090.2",0.399506137676467,-0.341896034092223,FALSE,-0.287153298124717,0.375364031348331,FALSE,0.224003345761355,-0.533313242801069,FALSE
"ENSG00000179409.11","GEMIN4","STK33_DN","ENST00000319004.6","ENST00000576778.1",-0.1305926003451,0.155187971620464,FALSE,-0.35075804332789,0.345430260269888,FALSE,0.626510797324168,-0.608998124734787,TRUE
"ENSG00000179409.11","GEMIN4","SIRNA_EIF4GI_UP","ENST00000319004.6","ENST00000576778.1",0.393542300523828,-0.410600992911078,FALSE,-0.347886032628883,0.365560456066259,FALSE,0.126415147484726,-0.0775455390226574,FALSE
"ENSG00000179409.11","GEMIN4","JAK2_DN.V1_DN","ENST00000576778.1","ENST00000319004.6",0.384136705256607,-0.364074333267154,FALSE,0.653942036163516,-0.685653903315111,TRUE,0.709935570889194,-0.710732117614009,TRUE
"ENSG00000179409.11","GEMIN4","HALLMARK_GLYCOLYSIS","ENST00000319004.6","ENST00000576778.1",0.0746031701118585,-0.0467209656306488,FALSE,0.391774696551436,-0.349716142523341,FALSE,0.730327681505839,-0.743980660075108,TRUE
"ENSG00000179409.11","GEMIN4","HALLMARK_ADIPOGENESIS","ENST00000319004.6","ENST00000576778.1",0.415842524990555,-0.384714040550765,FALSE,0.0303438711141091,-0.00848977245105599,FALSE,0.543117850749,-0.495855754367863,FALSE
"ENSG00000179409.11","GEMIN4","TBK1.DN.48HRS_DN","ENST00000319004.6","ENST00000576778.1",0.201212084183472,-0.138441270506047,FALSE,0.0122538190557733,0.0143893799131179,FALSE,0.775938631595888,-0.74605330357553,TRUE
"ENSG00000179409.11","GEMIN4","RB_P107_DN.V1_DN","ENST00000319004.6","ENST00000576778.1",0.670235190372946,-0.648685112173299,TRUE,-0.183186517604451,0.19885250034562,FALSE,-0.238146369401532,0.292261162375592,FALSE
"ENSG00000264343.7","NOTCH2NLA","SRC_UP.V1_UP","ENST00000687833.1","ENST00000579793.6",0.106421324286895,0.361950039571583,FALSE,-0.247697476421728,0.399381138745431,FALSE,0.56665075170492,-0.454203455680031,FALSE
"ENSG00000264343.7","NOTCH2NLA","HALLMARK_DNA_REPAIR","ENST00000687833.1","ENST00000579793.6",0.373986987723783,-0.248102741093911,FALSE,0.538460449984833,-0.071369584119083,FALSE,0.630231142822629,-0.530838904400475,TRUE
"ENSG00000167380.17","ZNF226","SIRNA_EIF4GI_UP","ENST00000300823.10","ENST00000588883.5",-0.181596023516573,-0.56479854819666,FALSE,0.711961953471528,0.596425289536836,FALSE,0.00402178532999899,-0.288414763691907,FALSE
"ENSG00000167380.17","ZNF226","JAK2_DN.V1_DN","ENST00000588883.5","ENST00000300823.10",0.445227099229226,-0.505964498640191,FALSE,0.330408219967004,-0.869703459583025,FALSE,0.802772892301523,-0.0328015911326245,FALSE
"ENSG00000167380.17","ZNF226","EIF4E_UP","ENST00000300823.10","ENST00000588883.5",-0.159513577689619,-0.771271490200387,FALSE,0.97171696537653,-0.186832001675647,FALSE,0.433377475662569,0.330696914280286,FALSE
"ENSG00000167380.17","ZNF226","MTOR_UP.N4.V1_UP","ENST00000300823.10","ENST00000588883.5",0.196391589116302,-0.724314596490515,FALSE,0.793212264071985,0.455866769380865,FALSE,0.420040444456134,0.234353213158974,FALSE
"ENSG00000167380.17","ZNF226","HALLMARK_PEROXISOME","ENST00000300823.10","ENST00000588883.5",0.541290194927242,-0.0745329360525349,FALSE,0.836789089008778,0.526665785897893,FALSE,0.191442193014702,0.609270881531483,FALSE
"ENSG00000167380.17","ZNF226","HALLMARK_ADIPOGENESIS","ENST00000300823.10","ENST00000588883.5",0.380169089485977,-0.31235192405203,FALSE,0.912382031540041,0.41819138798461,FALSE,0.215376511014282,-0.667355864745189,FALSE
"ENSG00000167380.17","ZNF226","HALLMARK_OXIDATIVE_PHOSPHORYLATION","ENST00000300823.10","ENST00000588883.5",0.329055813242178,-0.72632243368067,FALSE,0.812634011009946,-0.468062681903425,FALSE,0.467806142451558,-0.722164700464613,FALSE
"ENSG00000167380.17","ZNF226","HALLMARK_FATTY_ACID_METABOLISM","ENST00000300823.10","ENST00000588883.5",0.61903992109056,-0.358956939823502,FALSE,0.886390331670401,0.477580265610543,FALSE,0.441719233446378,-0.292346141017993,FALSE
"ENSG00000167380.17","ZNF226","RB_P107_DN.V1_DN","ENST00000300823.10","ENST00000588883.5",-0.150953488672177,-0.663194815297576,FALSE,0.793662462472945,0.587845236400168,FALSE,0.271531578587318,0.0826238230725015,FALSE
"ENSG00000173548.9","SNX33","JAK2_DN.V1_DN","ENST00000308527.6","ENST00000569152.1",0.858125284901076,-0.858125284901076,TRUE,0.860301391408299,-0.860301391408299,TRUE,0.644962688476101,-0.644962688476101,TRUE
"ENSG00000173548.9","SNX33","EIF4E_UP","ENST00000569152.1","ENST00000308527.6",0.319274683228227,-0.319274683228228,FALSE,0.915729473426646,-0.915729473426646,TRUE,0.17535605067259,-0.17535605067259,FALSE
"ENSG00000173548.9","SNX33","MTOR_UP.N4.V1_UP","ENST00000569152.1","ENST00000308527.6",0.492482734366323,-0.492482734366323,FALSE,0.464629055524069,-0.46462905552407,FALSE,-0.222797126333901,0.2227971263339,FALSE
"ENSG00000173548.9","SNX33","MYC_UP.V1_UP","ENST00000569152.1","ENST00000308527.6",0.380324313048637,-0.380324313048636,FALSE,0.598250484454846,-0.598250484454846,TRUE,0.820930296467061,-0.820930296467061,TRUE
"ENSG00000173548.9","SNX33","SRC_UP.V1_UP","ENST00000569152.1","ENST00000308527.6",-0.174577845768228,0.174577845768227,FALSE,-0.115502325899,0.115502325899001,FALSE,0.534792235166762,-0.534792235166762,TRUE
"ENSG00000173548.9","SNX33","HALLMARK_PEROXISOME","ENST00000569152.1","ENST00000308527.6",0.173507143948624,-0.173507143948623,FALSE,0.444518466018579,-0.444518466018579,FALSE,-0.400835247587216,0.400835247587216,FALSE
